time,deviceName,temperature,humidity,pressure_hPa,battery_mV,rssi,snr
2025-09-30 00:00:17,NodoTest,23.21,65.37,1008.0,14.0,-77,13.8
2025-09-30 00:00:53,NodoAngel,23.73,81.67,1005.0,18.0,-107,1.8
2025-09-30 00:01:17,NodoTest,23.22,65.43,1008.0,14.0,-77,14.3
2025-09-30 00:01:53,NodoAngel,23.72,81.73,1005.0,16.0,-107,2.8
2025-09-30 00:02:17,NodoTest,23.2,65.3,1008.0,16.0,-80,10.8
2025-09-30 00:02:53,NodoAngel,23.71,81.78,1005.0,16.0,-110,-1.0
2025-09-30 00:03:17,NodoTest,23.22,65.17,1008.0,14.0,-79,13.5
2025-09-30 00:03:53,NodoAngel,23.7,81.67,1005.0,18.0,-104,5.8
2025-09-30 00:04:17,NodoTest,23.18,65.3,1008.0,16.0,-78,13.8
2025-09-30 00:04:53,NodoAngel,23.68,81.83,1005.0,16.0,-106,4.3
2025-09-30 00:05:17,NodoTest,23.17,65.25,1008.0,14.0,-80,13.8
2025-09-30 00:05:54,NodoAngel,23.67,81.76,1005.0,16.0,-106,4.0
2025-09-30 00:06:18,NodoTest,23.22,65.12,1008.0,14.0,-79,14.0
2025-09-30 00:06:54,NodoAngel,23.67,81.75,1005.0,16.0,-110,-4.3
2025-09-30 00:07:18,NodoTest,23.21,65.18,1008.0,14.0,-79,14.0
2025-09-30 00:07:54,NodoAngel,23.65,81.82,1005.0,16.0,-108,
2025-09-30 00:08:18,NodoTest,23.21,65.24,1008.0,16.0,-78,13.3
2025-09-30 00:08:54,NodoAngel,23.65,81.79,1005.0,18.0,-111,-7.5
2025-09-30 00:09:18,NodoTest,23.22,65.27,1008.0,14.0,-79,13.5
2025-09-30 00:09:54,NodoAngel,23.63,81.91,1005.0,18.0,-106,4.0
2025-09-30 00:10:18,NodoTest,23.19,65.13,1008.0,16.0,-79,13.8
2025-09-30 00:10:55,NodoAngel,23.62,81.92,1005.0,16.0,-107,2.8
2025-09-30 00:11:18,NodoTest,23.19,64.95,1008.0,14.0,-79,13.0
2025-09-30 00:11:55,NodoAngel,23.61,81.96,1005.0,18.0,-106,3.8
2025-09-30 00:12:18,NodoTest,23.18,65.09,1008.0,14.0,-78,14.3
2025-09-30 00:12:55,NodoAngel,23.6,82.02,1005.0,16.0,-109,-1.5
2025-09-30 00:13:19,NodoTest,23.15,65.0,1008.0,12.0,-79,9.3
2025-09-30 00:14:19,NodoTest,23.17,64.92,1008.0,12.0,-78,13.5
2025-09-30 00:14:55,NodoAngel,23.59,82.09,1005.0,18.0,-103,6.8
2025-09-30 00:15:19,NodoTest,23.16,64.78,1008.0,14.0,-77,14.0
2025-09-30 00:15:55,NodoAngel,23.59,82.17,1005.0,16.0,-109,-1.8
2025-09-30 00:16:19,NodoTest,23.15,64.74,1008.0,14.0,-77,13.8
2025-09-30 00:16:56,NodoAngel,23.59,82.21,1005.0,18.0,-104,5.8
2025-09-30 00:17:19,NodoTest,23.15,64.64,1008.0,12.0,-77,13.8
2025-09-30 00:17:56,NodoAngel,23.57,82.15,1005.0,18.0,-110,-1.0
2025-09-30 00:18:19,NodoTest,23.17,64.73,1008.0,18.0,-79,13.5
2025-09-30 00:18:56,NodoAngel,23.58,82.2,1005.0,16.0,-107,2.5
2025-09-30 00:19:19,NodoTest,23.12,64.79,1008.0,12.0,-78,13.5
2025-09-30 00:19:56,NodoAngel,23.57,82.27,1005.0,18.0,-110,-2.0
2025-09-30 00:20:19,NodoTest,23.15,64.81,1008.0,14.0,-78,14.3
2025-09-30 00:20:56,NodoAngel,23.56,82.31,1005.0,18.0,-106,3.0
2025-09-30 00:21:20,NodoTest,23.13,64.94,1008.0,14.0,-79,10.0
2025-09-30 00:21:57,NodoAngel,23.57,82.31,1005.0,20.0,-106,4.5
2025-09-30 00:22:20,NodoTest,23.08,65.04,1008.0,18.0,-79,14.0
2025-09-30 00:22:57,NodoAngel,23.57,82.28,1005.0,18.0,-110,-4.0
2025-09-30 00:23:20,NodoTest,23.11,64.9,1008.0,14.0,-79,13.8
2025-09-30 00:23:57,NodoAngel,23.56,82.21,1005.0,16.0,-111,-6.5
2025-09-30 00:24:20,NodoTest,23.07,65.18,1008.0,14.0,-77,13.5
2025-09-30 00:24:57,NodoAngel,23.54,82.33,1004.0,14.0,-111,-5.3
2025-09-30 00:25:20,NodoTest,23.07,65.17,1008.0,22.0,-79,10.3
2025-09-30 00:25:57,NodoAngel,23.54,82.48,1004.0,16.0,-106,3.3
2025-09-30 00:26:20,NodoTest,23.11,65.04,1008.0,14.0,-78,14.0
2025-09-30 00:26:57,NodoAngel,23.54,82.36,1004.0,14.0,-111,-5.0
2025-09-30 00:27:20,NodoTest,23.09,65.07,1008.0,10.0,-78,14.5
2025-09-30 00:27:58,NodoAngel,23.54,82.33,1004.0,16.0,-110,-2.5
2025-09-30 00:28:21,NodoTest,23.11,65.05,1008.0,12.0,-78,14.0
2025-09-30 00:28:58,NodoAngel,23.54,82.34,1004.0,18.0,-106,4.8
2025-09-30 00:29:21,NodoTest,23.08,65.0,1008.0,14.0,-78,14.0
