time,deviceName,temperature,humidity,pressure_hPa,battery_mV,rssi,snr
2025-12-10 00:00:10,NodoTest,21.42,63.7,1004.0,26.0,-114,-1.5
2025-12-10 00:01:10,NodoTest,21.43,63.08,1004.0,28.0,-109,7.0
2025-12-10 00:02:10,NodoTest,21.43,62.88,1004.0,34.0,-108,6.3
2025-12-10 00:03:10,NodoTest,21.44,63.24,1004.0,28.0,-106,4.0
2025-12-10 00:04:10,NodoTest,21.44,63.02,1004.0,30.0,-112,1.8
2025-12-10 00:05:10,NodoTest,21.44,63.64,1004.0,24.0,-106,7.3
2025-12-10 00:06:10,NodoTest,21.45,63.7,1004.0,28.0,-106,8.5
2025-12-10 00:07:10,NodoTest,21.45,63.85,1004.0,28.0,-107,1.5
2025-12-10 00:08:11,NodoTest,21.45,63.53,1004.0,28.0,-106,7.0
2025-12-10 00:09:11,NodoTest,21.46,64.05,1004.0,28.0,-114,0.5
2025-12-10 00:10:11,NodoTest,21.47,63.97,1004.0,28.0,-111,4.5
2025-12-10 00:11:11,NodoTest,21.47,64.11,1004.0,28.0,-115,-3.0
2025-12-10 00:12:11,NodoTest,21.47,64.47,1004.0,28.0,-109,5.8
2025-12-10 00:13:11,NodoTest,21.48,63.7,1004.0,28.0,-110,5.8
2025-12-10 00:14:11,NodoTest,21.48,63.45,1004.0,28.0,-115,-1.3
2025-12-10 00:15:12,NodoTest,21.49,63.75,1004.0,28.0,-104,1.8
2025-12-10 00:16:12,NodoTest,21.49,63.74,1004.0,28.0,-110,5.0
2025-12-10 00:17:12,NodoTest,21.49,63.79,1004.0,28.0,-115,-1.3
2025-12-10 00:18:12,NodoTest,21.5,64.17,1003.0,22.0,-109,6.3
2025-12-10 00:19:12,NodoTest,21.5,64.22,1003.0,22.0,-108,6.3
2025-12-10 00:20:12,NodoTest,21.51,64.01,1003.0,24.0,-109,5.0
2025-12-10 00:21:12,NodoTest,21.51,64.27,1003.0,28.0,-107,8.0
2025-12-10 00:23:13,NodoTest,21.52,64.34,1003.0,28.0,-109,6.0
2025-12-10 00:24:13,NodoTest,21.52,63.65,1003.0,28.0,-104,2.0
