time,deviceName,temperature,humidity,pressure_hPa,battery_mV,rssi,snr
2025-12-17 00:01:16,NODO 1.10,20.93,60.41,1005.0,3964.0,-104,10.8
2025-12-17 00:01:51,NODO 1.19,20.31,61.61,1005.0,3964.0,-109,6.8
2025-12-17 00:02:42,NODO 1.21,20.56,61.23,1004.0,3935.0,-103,10.3
2025-12-17 00:02:49,NODO 1.3,20.6,60.69,1005.0,3935.0,-117,-4.0
2025-12-17 00:05:00,NODO 1.15,20.63,76.67,1005.0,3935.0,-109,6.8
2025-12-17 00:05:17,NODO 1.5,20.83,61.38,1004.0,3935.0,-106,8.5
2025-12-17 00:05:46,NODO 1.28,21.43,71.02,1004.0,3945.0,-99,12.0
2025-12-17 00:06:31,NODO 1.12,20.53,61.37,1004.0,3945.0,-111,4.8
2025-12-17 00:11:33,NODO 1.22,20.45,64.51,1003.0,3945.0,-103,10.8
2025-12-17 00:11:38,NODO 1.6,21.27,61.0,1005.0,3959.0,-112,3.5
2025-12-17 00:12:49,NODO 1.30,21.06,60.4,1004.0,3989.0,-111,3.5
2025-12-17 00:14:27,NODO 1.4,20.85,59.63,1005.0,3994.0,-110,5.8
2025-12-17 00:15:30,NODO 1.17,20.81,58.98,1004.0,3915.0,-111,5.5
2025-12-17 00:16:05,NODO 1.24,20.94,61.35,1004.0,3989.0,-108,4.3
2025-12-17 00:16:45,NODO 1.7,20.52,63.57,1004.0,3949.0,-110,6.3
2025-12-17 00:16:47,NODO 1.18,21.1,71.5,1004.0,3900.0,-112,3.3
2025-12-17 00:17:43,NODO 1.8,21.17,70.83,1004.0,3998.0,-106,8.5
2025-12-17 00:17:53,NODO 1.26,20.86,64.43,1005.0,3935.0,-109,0.8
2025-12-17 00:18:45,NODO 1.16,20.74,62.51,1004.0,3974.0,-110,5.3
2025-12-17 00:19:03,NODO 1.13,21.04,61.52,1005.0,3969.0,-116,-2.8
2025-12-17 00:19:17,NODO 1.32,21.44,72.68,1004.0,4052.0,-108,6.8
2025-12-17 00:19:19,NODO 1.9,21.09,60.47,1004.0,3974.0,-101,9.5
2025-12-17 00:19:48,NODO 1.27,20.86,59.68,1005.0,3714.0,-113,1.3
2025-12-17 00:20:49,NODO 1.2,21.4,74.53,1005.0,3930.0,-116,-2.5
2025-12-17 00:21:14,NODO 1.20,21.16,69.49,1005.0,3945.0,-103,6.5
2025-12-17 00:21:27,NODO 1.1,20.9,61.7,1004.0,3959.0,-115,-7.0
2025-12-17 00:22:00,NODO 1.14,20.96,63.25,1005.0,3964.0,-105,9.0
2025-12-17 00:22:15,NODO 1.25,21.29,58.37,1005.0,3964.0,-110,6.0
2025-12-17 00:24:06,NODO 1.29,21.55,60.15,1004.0,3935.0,-104,9.8
