time,deviceName,temperature,humidity,pressure_hPa,battery_mV,rssi,snr
2025-11-24 00:00:35,NodoTest,24.82,70.33,1001.0,24.0,-103,10.5
2025-11-24 00:00:57,NodoTest2,25.0,75.18,1002.0,22.0,-102,-1.8
2025-11-24 00:01:35,NodoTest,24.82,70.32,1001.0,28.0,-101,10.5
2025-11-24 00:01:58,NodoTest2,25.01,75.15,1002.0,18.0,-105,9.3
2025-11-24 00:02:35,NodoTest,24.82,70.2,1001.0,22.0,-101,11.3
2025-11-24 00:02:58,NodoTest2,25.01,75.19,1002.0,18.0,-104,8.0
2025-11-24 00:03:35,NodoTest,24.82,70.33,1001.0,28.0,-98,11.5
2025-11-24 00:03:58,NodoTest2,25.01,74.94,1002.0,20.0,-104,9.5
2025-11-24 00:04:36,NodoTest,24.82,70.41,1001.0,24.0,-98,6.8
2025-11-24 00:04:58,NodoTest2,25.0,75.08,1002.0,20.0,-103,10.0
2025-11-24 00:05:36,NodoTest,24.82,70.4,1001.0,30.0,-99,11.8
2025-11-24 00:05:58,NodoTest2,25.01,75.24,1002.0,18.0,-105,4.8
2025-11-24 00:06:36,NodoTest,24.82,70.38,1001.0,30.0,-100,11.8
2025-11-24 00:06:58,NodoTest2,25.01,75.24,1003.0,26.0,-98,12.3
2025-11-24 00:07:36,NodoTest,24.82,70.39,1001.0,28.0,-99,11.3
2025-11-24 00:07:59,NodoTest2,25.01,75.23,1003.0,18.0,-106,8.5
2025-11-24 00:08:36,NodoTest,24.82,70.4,1001.0,22.0,-100,12.0
2025-11-24 00:08:59,NodoTest2,25.01,75.19,1003.0,18.0,-105,9.3
2025-11-24 00:09:36,NodoTest,24.83,70.4,1001.0,28.0,-100,10.0
2025-11-24 00:09:59,NodoTest2,25.01,75.19,1003.0,18.0,-105,8.8
2025-11-24 00:10:37,NodoTest,24.83,70.39,1001.0,24.0,-99,11.5
2025-11-24 00:10:59,NodoTest2,25.01,75.2,1003.0,22.0,-100,-2.3
2025-11-24 00:11:37,NodoTest,24.82,70.38,1001.0,26.0,-102,10.3
2025-11-24 00:11:59,NodoTest2,25.01,75.3,1003.0,18.0,-103,10.0
2025-11-24 00:12:37,NodoTest,24.83,70.45,1001.0,30.0,-99,9.8
2025-11-24 00:12:59,NodoTest2,25.01,75.1,1003.0,22.0,-103,10.3
2025-11-24 00:13:37,NodoTest,24.82,70.32,1001.0,28.0,-99,11.8
2025-11-24 00:14:00,NodoTest2,25.01,75.21,1003.0,20.0,-103,10.5
2025-11-24 00:14:37,NodoTest,24.82,70.47,1001.0,22.0,-99,9.5
2025-11-24 00:15:00,NodoTest2,25.01,75.24,1003.0,22.0,-104,9.0
2025-11-24 00:15:37,NodoTest,24.82,70.41,1001.0,22.0,-100,12.0
2025-11-24 00:16:00,NodoTest2,25.01,75.1,1003.0,20.0,-103,10.5
2025-11-24 00:16:38,NodoTest,24.82,70.41,1001.0,26.0,-99,10.3
2025-11-24 00:17:00,NodoTest2,25.01,74.99,1003.0,22.0,-103,1.8
2025-11-24 00:17:38,NodoTest,24.82,70.33,1001.0,26.0,-101,11.5
2025-11-24 00:18:00,NodoTest2,25.01,75.0,1003.0,18.0,-102,8.8
2025-11-24 00:18:38,NodoTest,24.82,70.35,1001.0,28.0,-100,11.8
2025-11-24 00:19:00,NodoTest2,25.01,75.06,1003.0,20.0,-103,9.5
2025-11-24 00:19:38,NodoTest,24.82,70.2,1002.0,28.0,-101,12.0
2025-11-24 00:20:01,NodoTest2,25.01,74.93,1003.0,18.0,-103,10.0
2025-11-24 00:20:38,NodoTest,24.82,70.17,1002.0,28.0,-100,7.3
2025-11-24 00:21:01,NodoTest2,25.0,74.85,1003.0,20.0,-102,4.8
2025-11-24 00:21:38,NodoTest,24.82,70.26,1002.0,28.0,-101,11.3
2025-11-24 00:22:01,NodoTest2,25.0,74.67,1003.0,22.0,-103,9.0
2025-11-24 00:22:38,NodoTest,24.81,70.12,1002.0,28.0,-102,9.0
2025-11-24 00:23:01,NodoTest2,25.0,74.68,1003.0,22.0,-105,8.8
2025-11-24 00:23:39,NodoTest,24.81,70.14,1002.0,26.0,-103,10.5
2025-11-24 00:24:01,NodoTest2,25.0,74.67,1003.0,20.0,-104,9.0
2025-11-24 00:24:39,NodoTest,24.81,70.1,1002.0,28.0,-100,11.5
2025-11-24 00:25:01,NodoTest2,24.99,74.45,1003.0,20.0,-104,10.0
2025-11-24 00:25:39,NodoTest,24.81,70.0,1002.0,28.0,-99,10.8
2025-11-24 00:26:01,NodoTest2,24.99,74.34,1003.0,18.0,-103,10.5
2025-11-24 00:26:39,NodoTest,24.8,69.9,1002.0,28.0,-102,10.8
2025-11-24 00:27:02,NodoTest2,24.99,74.25,1003.0,20.0,-101,11.0
2025-11-24 00:27:39,NodoTest,24.79,69.85,1002.0,28.0,-98,6.3
2025-11-24 00:28:02,NodoTest2,24.98,74.15,1003.0,20.0,-103,9.3
2025-11-24 00:28:39,NodoTest,24.79,69.79,1002.0,30.0,-99,12.0
2025-11-24 00:29:02,NodoTest2,24.97,73.94,1003.0,22.0,-104,7.3
2025-11-24 00:29:39,NodoTest,24.78,69.68,1002.0,28.0,-100,9.8
2025-11-24 00:30:02,NodoTest2,24.97,73.8,1003.0,18.0,-106,8.5
2025-11-24 00:30:40,NodoTest,24.78,69.6,1002.0,22.0,-101,11.8
2025-11-24 00:31:02,NodoTest2,24.96,73.78,1003.0,22.0,-105,7.8
2025-11-24 00:31:40,NodoTest,24.77,69.5,1002.0,28.0,-100,11.8
2025-11-24 00:32:02,NodoTest2,24.95,73.63,1003.0,18.0,-106,8.3
2025-11-24 00:32:40,NodoTest,24.76,69.45,1002.0,22.0,-99,11.8
2025-11-24 00:33:03,NodoTest2,24.94,73.46,1003.0,20.0,-106,8.3
2025-11-24 00:33:40,NodoTest,24.75,69.28,1002.0,24.0,-100,10.3
2025-11-24 00:34:03,NodoTest2,24.94,73.29,1003.0,22.0,-107,7.5
2025-11-24 00:34:40,NodoTest,24.75,69.26,1002.0,28.0,-99,5.8
2025-11-24 00:35:03,NodoTest2,24.93,73.23,1003.0,20.0,-107,4.5
2025-11-24 00:35:40,NodoTest,24.74,69.25,1002.0,28.0,-101,10.8
2025-11-24 00:36:03,NodoTest2,24.92,73.07,1003.0,20.0,-107,6.8
2025-11-24 00:36:40,NodoTest,24.73,69.15,1002.0,28.0,-101,11.5
2025-11-24 00:37:03,NodoTest2,24.91,72.97,1003.0,18.0,-105,7.3
2025-11-24 00:37:41,NodoTest,24.71,69.0,1002.0,28.0,-91,13.8
2025-11-24 00:38:03,NodoTest2,24.89,72.74,1003.0,22.0,-105,2.8
2025-11-24 00:38:41,NodoTest,24.7,68.99,1002.0,28.0,-100,11.8
2025-11-24 00:39:04,NodoTest2,24.88,72.7,1003.0,18.0,-105,9.5
