time,deviceName,Lmax_dB,Lmax_class,LAeq1min_dB,LAeq_Background Noise,LAeq_People,LAeq_Vehicle,pct_Background Noise,pct_People,pct_Vehicle,P10_dB,P50_dB,P90_dB,rssi,snr
2025-12-27 00:04:07,INMP441,51.1,Background Noise,51.1,51.1,0.0,0.0,100.0,0.0,0.0,51.1,51.1,51.1,-107,7.0
2025-12-27 00:09:07,INMP441,51.1,Background Noise,51.1,51.1,0.0,0.0,100.0,0.0,0.0,51.1,51.1,51.1,-109,6.0
2025-12-27 00:19:08,INMP441,51.1,Background Noise,51.1,51.1,0.0,0.0,100.0,0.0,0.0,51.1,51.1,51.1,-111,3.8
2025-12-27 00:24:08,INMP441,51.1,Background Noise,51.1,51.1,0.0,0.0,100.0,0.0,0.0,51.1,51.1,51.1,-106,8.3
2025-12-27 00:29:08,INMP441,51.1,Background Noise,51.1,51.1,0.0,0.0,100.0,0.0,0.0,51.1,51.1,51.1,-106,8.3
2025-12-27 00:34:08,INMP441,51.1,Background Noise,51.1,51.1,0.0,0.0,100.0,0.0,0.0,51.1,51.1,51.1,-108,5.0
2025-12-27 00:39:08,INMP441,51.1,Background Noise,51.1,51.1,51.1,0.0,99.9,0.1,0.0,51.1,51.1,51.1,-105,8.0
2025-12-27 00:44:08,INMP441,51.1,Background Noise,51.1,51.1,0.0,0.0,100.0,0.0,0.0,51.1,51.1,51.1,-106,8.5
2025-12-27 00:49:08,INMP441,51.1,Background Noise,51.1,51.1,0.0,0.0,100.0,0.0,0.0,51.1,51.1,51.1,-109,6.0
2025-12-27 00:54:08,INMP441,51.1,Background Noise,51.1,51.1,0.0,0.0,100.0,0.0,0.0,51.1,51.1,51.1,-106,8.0
2025-12-27 00:59:09,INMP441,51.1,Background Noise,51.1,51.1,0.0,0.0,100.0,0.0,0.0,51.1,51.1,51.1,-106,8.0
2025-12-27 01:04:09,INMP441,51.1,Background Noise,51.1,51.1,0.0,0.0,100.0,0.0,0.0,51.1,51.1,51.1,-107,7.5
2025-12-27 01:09:09,INMP441,51.1,Background Noise,51.1,51.1,0.0,0.0,100.0,0.0,0.0,51.1,51.1,51.1,-111,3.8
2025-12-27 01:14:09,INMP441,51.1,Background Noise,51.1,51.1,0.0,0.0,100.0,0.0,0.0,51.1,51.1,51.1,-108,5.0
2025-12-27 01:19:09,INMP441,51.1,Background Noise,51.1,51.1,0.0,0.0,100.0,0.0,0.0,51.1,51.1,51.1,-106,6.3
2025-12-27 01:24:09,INMP441,51.1,Background Noise,51.1,51.1,0.0,0.0,100.0,0.0,0.0,51.1,51.1,51.1,-107,7.5
2025-12-27 01:29:09,INMP441,51.1,Background Noise,51.1,51.1,0.0,0.0,100.0,0.0,0.0,51.1,51.1,51.1,-109,4.0
2025-12-27 01:34:09,INMP441,51.1,Background Noise,51.1,51.1,0.0,0.0,100.0,0.0,0.0,51.1,51.1,51.1,-106,4.8
2025-12-27 01:39:10,INMP441,51.1,Background Noise,51.1,51.1,0.0,0.0,100.0,0.0,0.0,51.1,51.1,51.1,-111,4.0
2025-12-27 01:44:10,INMP441,51.1,Background Noise,51.1,51.1,0.0,0.0,100.0,0.0,0.0,51.1,51.1,51.1,-105,8.3
2025-12-27 01:49:10,INMP441,51.1,Background Noise,51.1,51.1,0.0,0.0,100.0,0.0,0.0,51.1,51.1,51.1,-108,5.3
2025-12-27 01:54:10,INMP441,51.1,Background Noise,51.1,51.1,0.0,0.0,100.0,0.0,0.0,51.1,51.1,51.1,-106,8.0
2025-12-27 01:59:10,INMP441,51.1,Background Noise,51.1,51.1,0.0,0.0,100.0,0.0,0.0,51.1,51.1,51.1,-110,5.0
2025-12-27 02:04:10,INMP441,51.1,Background Noise,51.1,51.1,0.0,0.0,100.0,0.0,0.0,51.1,51.1,51.1,-107,7.3
2025-12-27 02:09:10,INMP441,51.1,Background Noise,51.1,51.1,51.1,0.0,99.9,0.1,0.0,51.1,51.1,51.1,-107,7.3
2025-12-27 02:14:10,INMP441,51.1,Background Noise,51.1,51.1,0.0,0.0,100.0,0.0,0.0,51.1,51.1,51.1,-106,4.8
2025-12-27 02:19:11,INMP441,51.1,Background Noise,51.1,51.1,0.0,0.0,100.0,0.0,0.0,51.1,51.1,51.1,-110,4.5
2025-12-27 02:24:11,INMP441,51.1,Background Noise,51.1,51.1,0.0,0.0,100.0,0.0,0.0,51.1,51.1,51.1,-105,8.3
2025-12-27 02:29:11,INMP441,51.1,Background Noise,51.1,51.1,0.0,0.0,100.0,0.0,0.0,51.1,51.1,51.1,-106,7.0
2025-12-27 02:34:11,INMP441,51.1,Background Noise,51.1,51.1,0.0,0.0,100.0,0.0,0.0,51.1,51.1,51.1,-105,8.0
2025-12-27 02:39:11,INMP441,51.1,Background Noise,51.1,51.1,0.0,0.0,100.0,0.0,0.0,51.1,51.1,51.1,-110,5.5
2025-12-27 02:44:11,INMP441,51.1,Background Noise,51.1,51.1,0.0,0.0,100.0,0.0,0.0,51.1,51.1,51.1,-108,5.0
2025-12-27 02:49:11,INMP441,51.1,Background Noise,51.1,51.1,0.0,0.0,100.0,0.0,0.0,51.1,51.1,51.1,-107,8.0
2025-12-27 02:54:11,INMP441,51.1,Background Noise,51.1,51.1,0.0,0.0,100.0,0.0,0.0,51.1,51.1,51.1,-106,8.5
2025-12-27 02:59:12,INMP441,51.1,Background Noise,51.1,51.1,0.0,0.0,100.0,0.0,0.0,51.1,51.1,51.1,-110,5.5
2025-12-27 03:04:12,INMP441,51.1,Background Noise,51.1,51.1,0.0,0.0,100.0,0.0,0.0,51.1,51.1,51.1,-108,6.5
2025-12-27 03:09:12,INMP441,51.1,Background Noise,51.1,51.1,0.0,0.0,100.0,0.0,0.0,51.1,51.1,51.1,-106,8.3
2025-12-27 03:14:12,INMP441,51.1,Background Noise,51.1,51.1,0.0,0.0,100.0,0.0,0.0,51.1,51.1,51.1,-106,8.0
2025-12-27 03:19:12,INMP441,51.1,Background Noise,51.1,51.1,0.0,0.0,100.0,0.0,0.0,51.1,51.1,51.1,-108,5.0
2025-12-27 03:24:12,INMP441,51.1,Background Noise,51.1,51.1,0.0,0.0,100.0,0.0,0.0,51.1,51.1,51.1,-105,8.8
2025-12-27 03:29:12,INMP441,51.1,Background Noise,51.1,51.1,0.0,0.0,100.0,0.0,0.0,51.1,51.1,51.1,-107,7.3
2025-12-27 03:34:12,INMP441,51.1,Background Noise,51.1,51.1,0.0,0.0,100.0,0.0,0.0,51.1,51.1,51.1,-106,8.0
2025-12-27 03:39:13,INMP441,51.1,Background Noise,51.1,51.1,0.0,0.0,100.0,0.0,0.0,51.1,51.1,51.1,-105,8.0
2025-12-27 03:44:13,INMP441,51.1,Background Noise,51.1,51.1,0.0,0.0,100.0,0.0,0.0,51.1,51.1,51.1,-109,5.3
2025-12-27 03:49:13,INMP441,51.1,Background Noise,51.1,51.1,0.0,0.0,100.0,0.0,0.0,51.1,51.1,51.1,-106,7.5
