time,deviceName,temperature,humidity,pressure_hPa,battery_mV,battery_pct,rssi,snr
2025-12-25 00:00:06,NODO 1.7,24.99,78.93,1006.0,3915.0,89.1,-100,12.3
2025-12-25 00:00:11,NODO 1.3,25.6,74.46,1007.0,3891.0,88.9,-94,11.0
2025-12-25 00:00:38,NODO 1.16,25.41,76.45,1006.0,3935.0,88.4,-115,-1.0
2025-12-25 00:01:57,NODO 1.5,26.42,73.48,1006.0,3915.0,88.2,-104,9.5
2025-12-25 00:02:26,NODO 1.1,25.18,80.9,1006.0,3905.0,88.1,-108,7.3
2025-12-25 00:02:41,NODO 1.19,24.36,81.17,1006.0,3905.0,88.0,-91,14.0
2025-12-25 00:03:18,NODO 1.28,25.57,87.38,1006.0,3896.0,88.1,-105,6.5
2025-12-25 00:05:51,NODO 1.21,25.05,78.2,1006.0,3891.0,87.6,-109,6.3
2025-12-25 00:08:24,NODO 1.25,24.08,82.45,1006.0,3935.0,87.8,-113,2.3
2025-12-25 00:08:33,NODO 1.6,24.54,82.56,1006.0,3905.0,87.8,-92,13.8
2025-12-25 00:10:11,NODO 1.4,25.64,75.77,1006.0,3945.0,88.2,-105,9.3
2025-12-25 00:10:42,NODO 1.17,25.34,75.95,1006.0,3891.0,88.2,-91,13.5
2025-12-25 00:11:44,NODO 1.22,25.79,76.95,1005.0,3915.0,88.4,-109,6.0
2025-12-25 00:11:50,NODO 1.12,25.09,81.9,1006.0,3920.0,88.3,-106,-2.3
2025-12-25 00:13:05,NODO 1.26,25.36,82.07,1006.0,3905.0,88.3,-113,2.5
2025-12-25 00:14:14,NODO 1.14,25.56,80.22,1006.0,3930.0,88.1,-92,13.8
2025-12-25 00:14:55,NODO 1.2,25.46,89.21,1005.0,3900.0,88.2,-93,13.3
2025-12-25 00:15:19,NODO 1.30,25.0,84.36,1006.0,3935.0,88.4,-108,5.0
2025-12-25 00:15:55,NODO 1.18,24.9,89.73,1006.0,3905.0,88.2,-95,13.3
2025-12-25 00:16:21,NODO 1.20,25.78,83.84,1007.0,3891.0,88.1,-104,10.0
2025-12-25 00:17:33,NODO 1.31,24.95,79.52,1006.0,3886.0,87.7,-118,-9.8
2025-12-25 00:18:08,NODO 1.9,25.68,76.82,1006.0,3920.0,87.9,-104,10.5
2025-12-25 00:20:26,NODO 1.27,25.02,78.69,1006.0,3660.0,85.1,-94,13.3
2025-12-25 00:21:40,NODO 1.29,24.92,80.0,1005.0,3920.0,85.3,-92,13.8
2025-12-25 00:23:00,NODO 1.32,25.57,92.8,1005.0,3945.0,85.8,-110,5.5
2025-12-25 00:24:28,NODO 1.24,23.88,86.57,1006.0,3949.0,86.4,-116,-7.0
2025-12-25 00:24:31,NODO 1.13,24.82,80.42,1006.0,3915.0,86.4,-107,8.8
2025-12-25 00:24:45,NODO 1.11,25.32,78.65,1005.0,3984.0,89.6,-99,12.0
2025-12-25 00:26:09,NODO 1.8,25.38,86.16,1005.0,3925.0,89.7,-114,-2.3
2025-12-25 00:28:34,NODO 1.10,24.97,80.59,1006.0,3920.0,89.4,-86,14.8
2025-12-25 00:30:02,NODO 1.7,24.82,81.32,1006.0,3915.0,89.1,-101,12.0
2025-12-25 00:30:06,NODO 1.3,25.41,77.13,1006.0,3891.0,88.8,-94,13.3
2025-12-25 00:30:36,NODO 1.16,25.19,78.14,1006.0,3935.0,88.4,-114,1.0
2025-12-25 00:31:51,NODO 1.5,26.24,75.86,1005.0,3900.0,88.1,-101,11.3
2025-12-25 00:32:19,NODO 1.1,24.99,79.38,1005.0,3915.0,88.1,-109,6.0
2025-12-25 00:32:37,NODO 1.19,23.87,81.52,1006.0,3915.0,88.1,-92,13.5
2025-12-25 00:33:12,NODO 1.28,25.35,89.05,1006.0,3896.0,88.1,-102,9.8
2025-12-25 00:34:43,NODO 1.15,24.17,95.31,1007.0,3856.0,87.3,-112,3.5
2025-12-25 00:35:46,NODO 1.21,25.01,77.84,1006.0,3891.0,87.2,-110,6.0
2025-12-25 00:38:16,NODO 1.25,23.53,85.99,1006.0,3935.0,87.4,-116,-2.5
2025-12-25 00:38:28,NODO 1.6,24.04,84.27,1006.0,3905.0,87.3,-89,14.3
2025-12-25 00:40:07,NODO 1.4,25.28,77.38,1006.0,3945.0,87.8,-100,12.0
2025-12-25 00:40:37,NODO 1.17,24.93,76.37,1005.0,3891.0,88.2,-87,12.5
2025-12-25 00:41:38,NODO 1.22,25.23,81.1,1005.0,3915.0,88.4,-106,8.8
2025-12-25 00:41:45,NODO 1.12,24.76,82.55,1006.0,3925.0,88.3,-102,10.5
2025-12-25 00:42:59,NODO 1.26,25.0,84.55,1006.0,3905.0,88.3,-107,7.8
2025-12-25 00:44:07,NODO 1.14,25.36,82.23,1006.0,3915.0,88.0,-93,13.0
2025-12-25 00:44:49,NODO 1.2,25.22,90.35,1005.0,3905.0,88.2,-90,13.5
2025-12-25 00:45:15,NODO 1.30,24.84,83.3,1006.0,3945.0,88.5,-111,0.8
2025-12-25 00:45:51,NODO 1.18,24.58,92.17,1005.0,3900.0,88.2,-107,6.8
2025-12-25 00:46:15,NODO 1.20,25.38,86.79,1006.0,3891.0,88.1,-106,8.8
2025-12-25 00:47:27,NODO 1.31,24.62,80.32,1006.0,3871.0,87.6,-108,7.0
2025-12-25 00:48:02,NODO 1.9,25.38,78.68,1006.0,3920.0,87.8,-104,9.8
2025-12-25 00:50:22,NODO 1.27,24.68,80.84,1006.0,3665.0,85.0,-92,13.3
2025-12-25 00:51:35,NODO 1.29,24.66,81.49,1004.0,3920.0,85.2,-91,13.8
2025-12-25 00:52:54,NODO 1.32,25.44,93.47,1005.0,3945.0,85.7,-110,5.3
