time,deviceName,temperature,humidity,pressure_hPa,battery_mV,battery_pct,rssi,snr
2026-01-19 00:03:28,NODO 1.14,26.71,78.21,1004.0,3734.0,56.8,-86,11.3
2026-01-19 00:04:48,NODO 1.31,26.0,78.61,1004.0,3704.0,50.8,-105,7.8
2026-01-19 00:05:21,NODO 1.11,26.33,77.09,1003.0,3822.0,68.4,-100,12.0
2026-01-19 00:05:28,NODO 1.10,26.24,74.93,1004.0,3739.0,66.5,-84,13.5
2026-01-19 00:06:13,NODO 1.24,25.36,81.36,1004.0,3753.0,72.6,-111,4.3
2026-01-19 00:06:41,NODO 1.8,26.29,84.13,1003.0,3768.0,74.3,-95,9.5
2026-01-19 00:07:01,NODO 1.30,26.15,81.32,1004.0,3778.0,78.0,-112,3.3
2026-01-19 00:07:32,NODO 1.3,26.3,75.85,1004.0,3675.0,70.6,-96,13.0
2026-01-19 00:08:13,NODO 1.5,26.64,75.67,1004.0,3665.0,61.9,-94,13.8
2026-01-19 00:08:56,NODO 1.17,26.19,73.76,1004.0,3665.0,50.1,-93,13.5
2026-01-19 00:09:26,NODO 1.25,25.44,78.22,1004.0,3778.0,51.5,-116,-5.3
2026-01-19 00:10:02,NODO 1.23,24.61,52.79,1002.0,3753.0,48.1,-115,-1.5
2026-01-19 00:10:57,NODO 1.4,26.22,75.0,1004.0,3783.0,62.5,-101,11.0
2026-01-19 00:11:04,NODO 1.28,26.39,85.54,1004.0,3499.0,40.4,-107,7.5
2026-01-19 00:11:28,NODO 1.13,26.3,75.88,1004.0,3749.0,51.6,-116,-4.3
2026-01-19 00:12:44,NODO 1.26,26.31,80.87,1004.0,3616.0,30.0,-106,7.3
2026-01-19 00:12:55,NODO 1.2,26.36,86.43,1004.0,3709.0,27.1,-91,13.5
2026-01-19 00:14:31,NODO 1.12,25.97,79.73,1004.0,3739.0,24.1,-104,10.5
2026-01-19 00:15:25,NODO 1.20,26.58,82.29,1005.0,3739.0,50.3,-110,6.3
2026-01-19 00:17:45,NODO 1.32,26.5,94.53,1003.0,3817.0,59.3,-117,-5.0
2026-01-19 00:20:39,NODO 1.27,25.97,76.78,1004.0,3896.0,80.0,-101,10.3
2026-01-19 00:22:41,NODO 1.19,24.99,78.53,1004.0,3778.0,81.0,-89,13.8
2026-01-19 00:22:46,NODO 1.16,25.79,79.17,1004.0,3773.0,81.5,-113,0.3
2026-01-19 00:23:02,NODO 1.7,25.9,79.94,1004.0,3719.0,81.2,-110,5.5
2026-01-19 00:25:57,NODO 1.1,25.34,79.39,1003.0,3714.0,79.0,-116,-2.3
2026-01-19 00:27:24,NODO 1.21,25.96,75.65,1004.0,3680.0,65.2,-116,-3.0
2026-01-19 00:27:57,NODO 1.9,25.97,77.4,1004.0,3749.0,61.3,-99,10.5
2026-01-19 00:28:37,NODO 1.18,25.88,85.54,1004.0,3695.0,50.9,-94,10.5
2026-01-19 00:28:48,NODO 1.22,25.94,78.46,1003.0,3753.0,55.5,-97,12.8
